source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
3114430014973885568,108.0230681587537,1.2195806715376325,0.09770283793266267,-0.6411541542683856,0.4366877162979936,1.0584174,19.694529,0.9572449,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114430014973887232,108.01778589261777,1.2211190275668276,0.13502495375831242,-0.9682020435227645,-0.42814325514218976,0.9511008,16.727955,0.8366432,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5621.321,4.712,-1.9196,1403.5211,0.01,0.0084,0.0046
3114430014974796160,108.02266138358546,1.224901622127143,0.41093457877736256,-5.83038862984053,0.16516588252566414,1.016122,17.294987,1.521534,,"VARIABLE",0,false,false,false,true,false,true,true,4115.0796,4.6621,-0.5798,817.6961,0.0052,0.0039,0.0021
3114430045036077184,108.03468101478497,1.224136976239299,0.2192972000467682,2.5484351450979816,0.03477143740312122,0.914825,19.918163,1.0919018,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115847727841840256,105.59763859833885,3.032203437493187,0.292209302065389,0.42125767456735425,0.0799491211637258,0.9772545,17.5977,0.94965935,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5210.1562,4.7812,-1.8541,1591.3931,0.0051,0.0041,0.0023
3115847727841844480,105.60244179794144,3.03807441321807,0.2909686879786505,0.06014310126734855,-0.18124003434452082,0.97487617,19.972168,0.92406464,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115847727841844608,105.59718056796076,3.037716643215869,0.378287878462674,-0.8127221280998705,0.09862643303999835,0.99466366,18.989855,1.3298836,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4208.6807,5.1501,-2.9343,700.7705,0.0027,0.002,0.0011
3115847732134045824,105.60787949118445,3.033080535643581,0.2161357294419014,-0.6474291715215508,2.174875207239664,5.558839,15.017289,0.8614578,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6597.3467,4.1116,-1.0603,1583.2759,0.6295,0.5409,0.2951
3115847732134061184,105.60491466284546,3.028568534601645,,,,,20.666544,1.5612087,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115847732134062720,105.59946090235584,3.031613948536861,,,,,20.781197,1.041811,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115847732138294016,105.60831988875499,3.033547641276432,0.41806879737285707,-0.7328540087924871,-1.9151103118054966,0.98362225,15.15934,0.95865345,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3115847732138297088,105.60729742593767,3.0289517336016436,0.2582108737276288,-0.5280790756485118,-0.011319292883524942,1.0129582,16.83331,0.85432243,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5552.831,4.6857,-1.5205,1446.6388,0.0754,0.063,0.0344
3115847732138297344,105.60273726618833,3.032268765500956,0.15298723521859384,-0.6509017787195248,-0.026224775469771075,0.9253105,17.3672,1.5123978,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3115847732138298496,105.6027179951946,3.031146550576697,0.6736152410737646,-1.5121540738109345,2.7606287103428473,1.0522918,14.71225,0.9968996,33.652363,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5639.505,4.2291,-0.4764,1125.4557,0.4217,0.3483,0.1884
3115847762199791360,105.6056334168633,3.037339910467089,0.20240194772559428,-0.3461808286433045,-0.9568263817484643,1.0580158,16.754547,0.9007683,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5390.4272,4.7154,-1.9285,1225.1476,0.0491,0.0406,0.0222
3115847762199793408,105.60851708909556,3.0389865531414526,-0.15838674887840748,-0.9301838001955174,-0.02843630863556481,1.4304473,18.531622,1.1163921,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,4986.4976,4.8136,-2.3599,1799.3168,0.2295,0.1836,0.1001
3115847762199807104,105.61108917935671,3.0457482384840455,0.014403371920500861,-0.9168915169295602,1.3336801546690542,1.0103658,18.815855,1.2580547,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4512.746,4.9951,-2.6039,1226.812,0.0046,0.0035,0.0019
3115847762199809536,105.61460907872531,3.0467029566039243,-0.7723652847069449,-0.10751599847702527,0.16090480428813952,0.8971665,19.769308,1.3558693,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120022941328128,107.92035700636076,2.1607551403913816,0.1434058281602505,-1.0460972768909909,-0.10805770369368903,1.0234089,18.456491,1.6395912,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3971.9307,4.8483,-1.8068,605.4879,0.0069,0.005,0.0027
3115120022941337344,107.9183852140399,2.1660709804435654,-0.3380093340599729,1.8257927191352508,-0.9197368210893054,1.055314,20.28614,1.7470798,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120027237070848,107.91101714836468,2.162689276450294,-3.275916487816963,4.121447776418295,4.597934856906342,0.96591985,20.53388,1.6906013,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120027240377856,107.92109288954887,2.1700944014593953,0.7330639787390638,-0.033679970260373865,-0.12418576086710084,0.9179301,19.833475,1.3423634,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120027240378752,107.91893351685239,2.17011294880604,-0.21097888891328967,0.22587766007525537,0.6783906319846948,0.98608476,19.449373,1.328104,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120027240382976,107.9171921379843,2.1643986734550786,0.2761970551703612,-3.0664345433225915,1.6382061019342897,1.0010873,20.244066,1.187233,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120027240384512,107.91889661781313,2.160339315041611,0.26450736622043414,-1.208803992032659,1.4356324128565567,1.0101779,17.469763,1.0614452,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4934.076,4.8467,-2.0401,1124.1553,0.0239,0.0191,0.0104
3115120027240386304,107.91130640175614,2.1652041873685874,-1.0143162110870776,-4.0737633361626155,-1.2858152042641493,1.7183636,19.309011,2.6690998,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120057301074816,107.90189825692342,2.165295773110977,0.2458811768277287,0.07820573474165755,-0.2885902188422852,1.0494947,18.693241,1.2443333,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4672.889,4.9104,-1.786,1568.701,0.0067,0.0053,0.0028
3115120057303048704,107.90519077725135,2.162504843623326,0.0507544552034937,-5.405325300038702,-0.5446726675621782,0.9253202,20.554127,0.73220444,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120057303602560,107.8952210427657,2.162181555515392,0.5751810928001301,-2.2582979379400596,-1.0104964991817154,0.93669444,18.802347,1.1037998,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120061596816384,107.89460334289232,2.1676540552798906,-0.291880883961256,-1.3384665142041625,-2.5115830737904212,0.8756044,20.196644,1.7171135,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120061596816512,107.89704011086964,2.1651886016511677,2.2230473167221096,3.0524527923349885,-4.408933603928975,1.2306867,19.016129,2.407549,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120061596826496,107.89201822389663,2.160335615516312,0.5795430717453273,0.06017626441603695,-1.6304909104157987,1.0090505,20.349295,2.423111,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120061596828288,107.89550946613066,2.1561698659928674,0.10866134292478344,6.927847870085937,-2.1106141828653375,1.0726963,20.050055,0.9696827,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757527703664640,106.29656621995477,1.8946980479980018,0.20383675815463348,0.5744586323794953,-0.48274582040690506,1.0581611,18.074194,1.0832481,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4946.921,4.845,-2.0077,1525.7089,0.013,0.0105,0.0057
3114757527703667200,106.30757395470742,1.8971064183887654,0.2946781424760837,0.28089120283636426,0.8270928344522579,1.0121772,16.95066,1.3268986,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,4955.8696,4.7186,-0.8224,907.3944,0.67,0.5266,0.2848
3114757531994904192,106.3137328366054,1.892652810630153,0.4798667466185727,-2.510713557534651,-4.080583577699012,0.9741788,19.985947,2.2207298,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757531994907392,106.30685709613684,1.8926648120937,1.4745969672021024,-0.4155428819258158,-0.35652619332768315,0.9077315,20.22799,1.6894855,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757531994915072,106.29497696717799,1.8921542249562284,3.3344215477117296,-0.16788400809286494,1.7077830314615612,0.9730428,20.530487,0.6767311,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757531999734784,106.30006804882643,1.8978982975075256,0.21202349518065158,1.7957254982793511,0.38861692219195587,1.1562443,14.715559,1.4792757,96.34791,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3114757531999736320,106.30507196007318,1.8866007529864495,0.1865434336366004,-0.5026951228154757,-0.2361816720782757,1.0642892,14.528237,0.6941786,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,8233.65,3.5345,-0.0678,5177.8047,1.1492,1.0332,0.5549
3114757532000836992,106.30300322673968,1.8942744521328636,0.11881528178945328,-1.0084001999865926,0.07619254177008909,1.1006964,18.001389,1.4165001,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4308.667,4.9551,-1.6195,781.5825,0.052,0.0393,0.0212
3114757532001296512,106.30290561434228,1.9005678681798033,,,,,21.279184,1.9347897,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757562063376384,106.34638304180126,1.8703453185621912,-0.14753876316027734,1.1002210149184593,-0.8370828365314822,1.0145702,19.859653,1.3223209,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757562063378048,106.34871010107176,1.8710394011273555,0.30778485472165373,-0.8468246152713043,0.3841083066438947,1.18666,16.911701,0.9730263,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5150.1924,4.7734,-1.9622,1087.95,0.0245,0.0199,0.0109
3114757562063379200,106.34015023133932,1.872927928958989,0.2546520974018753,-1.1390521298186094,-0.4314512078901317,0.91636217,17.939474,0.9692955,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5148.0894,4.8083,-1.7966,1742.191,0.0032,0.0026,0.0014
3114757562063380480,106.35735847339068,1.8748839822297625,-0.10384044459407231,-1.5719968916282276,2.7248878625082797,0.95653236,20.549974,1.7601032,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757562063381888,106.34441752654399,1.8757620053464408,0.5127846687736095,-1.1957140565406519,-0.18931194294013104,1.0138867,19.17879,1.2956791,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490390860593920,105.38572899537435,2.0207316714880865,1.0983763579792687,0.011802105225143912,0.23528159093915493,1.011357,19.472507,1.6193295,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490390860594048,105.38396131344588,2.0219844855932307,0.23398142467765518,-0.39343449231545496,1.1725413257225072,1.0372698,16.851366,1.0684853,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5168.2485,4.7647,-2.8525,991.0034,0.2255,0.183,0.1006
3115490390860595456,105.38094761258105,2.0213026280562696,0.2165838592806567,-0.8950245784835503,-0.3771241193273036,1.0255874,16.660631,0.8550415,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,8442.309,4.4861,-1.0495,2943.7952,1.4921,1.3186,0.7111
3115490390860596224,105.37541940205338,2.024476014658443,0.012690634171438175,-1.7679245594625081,-1.1201057874623603,1.0447724,17.871902,1.0826111,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5128.209,4.784,-2.7312,1478.8245,0.3206,0.2585,0.1421
3115490420920886528,105.38622891958795,2.0299620433045096,0.38425747002104255,-0.5606279517693541,0.39053002957750854,1.0664601,18.24766,1.2194633,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4556.2866,4.9043,-1.7371,1193.0626,0.0393,0.0305,0.0165
3115490420920893568,105.38896618973126,2.033604269889289,1.5289227040440838,-0.1383083405433067,0.29087008464515773,1.0195376,20.231739,1.4503784,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490420920904960,105.39101298746031,2.0398597171506774,-0.011720059382149442,-0.7105531136592415,-0.3140311030857529,0.98286194,20.126108,1.1864395,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490420920909696,105.39117133361299,2.0417607851200543,3.7460213920327394,3.5082766005355586,-6.282415575637152,3.2125666,19.135494,2.131094,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490425214101888,105.39670218980166,2.038354666265638,0.6168949986150409,0.3642823729531964,-1.8644826826721144,1.0296402,19.89355,1.2206554,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490425214108032,105.39146171542222,2.0386206484568805,,,,,20.83907,1.9060249,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490425214117504,105.38694369985241,2.0301296938630413,1.220704612816233,-1.3145659113854724,1.221349939575211,0.97232044,20.343304,1.5550194,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490425220327040,105.38721074978231,2.0360426816034067,0.7989892452563823,0.38359363597612606,-6.479533969180717,1.0286151,16.92975,1.502552,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4322.2393,4.5109,-0.9503,896.6843,0.3063,0.2309,0.1237
3115490455280626944,105.36748989941638,2.030844531155261,0.17381858187992016,-1.0845191915602455,2.339017080343422,1.0061605,18.495262,1.2379494,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4559.092,4.9007,-1.6946,1335.4452,0.0155,0.0121,0.0065
3115490455281180032,105.36007560579394,2.034018610082091,0.6602557472470649,0.07999035800445262,-0.527752209684533,1.1392664,20.504698,1.2776108,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490459573861632,105.3772193420771,2.032333937738228,,,,,20.846743,1.2209721,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114430045036077312,108.03158108686289,1.2239469924136857,0.4978179523833148,-0.009814528701693045,-0.7593297930511023,0.9784051,18.302511,1.2814102,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4536.701,4.993,-2.3345,988.4807,0.0028,0.0021,0.0012
3114430049333617408,108.03818225773274,1.2272179590796601,0.5523667973235761,-0.8077972192349729,-2.93804571362617,1.1716695,17.896502,1.4679756,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4200.8623,4.9611,-1.5614,675.6339,0.0162,0.0121,0.0065
3114430049333620608,108.04077689627925,1.2183699491943594,0.24495457041227697,-0.04549462733115284,-1.0650566699361352,0.99110484,19.415604,1.4477615,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114430079395811072,108.05178427205362,1.223078298377687,0.07073863963253554,0.9143481917490669,2.7106904296460534,1.090048,19.143398,1.2031593,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114430079395856768,108.05760901758237,1.233117255318915,0.3008400009863792,-6.211478984128256,1.3965198480874081,1.0235981,18.849112,1.643034,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3918.2483,5.1274,-1.6524,532.4897,0.004,0.0029,0.0016
3114430079395884032,108.04705629819475,1.2351570924583237,0.30479394052561093,-2.168090283222853,2.6092615373948016,0.9885332,19.438997,1.6807537,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114430079397693056,108.04796658414445,1.2362470769259406,0.08784939011432237,-0.07895040509722016,0.3395981975458696,0.94224316,19.091002,0.77731895,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114430079397699968,108.05735473194689,1.2326359378193776,,,,,20.647614,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114430083690631296,108.04400642439813,1.2306571235027977,-0.728668458546825,-0.8830439025398752,-0.4890704080945702,1.0106688,20.397747,1.6350212,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114430083693348864,108.0481218671522,1.2374318967689322,0.4515255415214616,-1.2287541307689553,-0.2018316410705681,1.2170756,13.851945,0.43719578,,"VARIABLE",0,false,false,false,true,false,true,true,9041.633,4.1476,-1.0484,1888.4548,0.7644,0.7072,0.3781
3114430083693351808,108.05100600263664,1.22780967624534,0.6127721248105579,0.8645802582160039,-5.424585392854212,1.0739094,16.489746,1.0559778,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4956.09,4.731,-1.0102,900.16,0.0363,0.0291,0.0156
3114430083693353728,108.04122942447098,1.2305360665559228,2.336499186192361,-12.121731043492389,5.000237480414104,1.0597603,13.154836,0.89979744,34.824207,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5521.7153,4.4384,-0.1255,422.3116,0.079,0.0653,0.0349
3114430113755601920,108.0274003728124,1.2345716898027763,0.3859979696487432,-0.2522297375920206,-0.8642496484440394,1.0010492,19.813427,1.0823479,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114430113756633856,108.03385317777075,1.2277267836737653,,,,,20.658943,1.1324177,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114430113757405312,108.02122343688235,1.2295827514494013,-0.4627048093274088,-0.2926708912336954,-0.9014014254667361,0.9973036,19.291393,1.179987,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115847766493756800,105.61512166248097,3.0441488017431797,0.027802646084620717,-0.25350546629924037,-1.1572958224175232,0.9908646,19.621727,1.1576214,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115847766493762560,105.61353043961792,3.041738813835252,-0.4244422420089596,1.6474992956827623,-4.311061950512851,1.1393057,20.29123,1.8463974,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115847766498022144,105.61847720903428,3.0432910799660187,0.3048222667552971,-0.912433887084005,0.2909302289393727,1.0195094,16.293707,0.74573994,,"VARIABLE",0,false,false,false,true,false,true,true,7052.675,4.4929,-0.9768,2319.6042,0.6454,0.5636,0.3063
3115847766498024320,105.61792009293964,3.0406058457818794,0.09220879018400055,-0.34475837389036584,0.29773014788405455,1.292175,16.055744,0.9131975,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,7403.429,4.4479,-0.7869,2063.182,1.1749,1.0177,0.5524
3115847796561319808,105.58869620282879,3.0360692730631147,0.24174640403059208,-1.536213630575549,-0.0984528811672333,1.0252365,17.916862,1.0382519,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4942.852,4.8621,-2.0482,1407.6887,0.0072,0.0058,0.0031
3115847796561319936,105.58731487929761,3.0345171006724407,0.03807027489720649,-0.4182596422297433,-0.4837541716837845,1.1829396,17.819744,1.2548122,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4587.585,4.7783,-3.6494,1068.7639,0.0364,0.0284,0.0156
3115847796561320576,105.58537116715546,3.036115528848983,1.2189377576403095,1.7001136900056955,5.932562244449434,1.4017745,18.798952,2.1919918,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115847796561320704,105.58489472033962,3.0370877057200842,0.6966935098804732,-5.57069683747632,-1.2600672295867221,1.0255964,18.435537,1.8272896,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3709.6511,4.9833,-0.8941,535.9509,0.043,0.0305,0.0166
3115847796561323392,105.59104076448742,3.040841494750239,1.0832225534664865,1.7294389607193554,-1.2486442715168247,1.0712706,19.568361,1.5870285,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115847796561324160,105.59420943114806,3.042384188005436,1.0061128800821988,1.2718837064339426,-0.8879645282243965,1.032619,19.514294,1.4144783,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115847796561925248,105.58706145021158,3.0433533640422663,0.6265081858303436,-2.3862380011799282,-1.3551352623144903,1.1786603,19.886501,2.8908386,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115847800853529856,105.58674712531058,3.048127193290298,,,,,20.58273,1.8977585,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115847800853531264,105.59597735676043,3.0396588326618095,2.0713771401039707,-3.673981944069,-1.9021405494731123,1.0713447,20.449598,2.2641525,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115847800857771136,105.59461546609052,3.0448521474228434,0.20236126485679515,-3.528628181182773,-3.354365759245681,0.8999449,16.965647,1.1502132,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4708.3604,4.6328,-2.292,990.1284,0.0061,0.0048,0.0026
3115122329339418496,107.94923236608105,2.235517954417156,1.4405106653391102,-2.72685525393358,0.6262434435616573,0.9675013,20.442522,1.1842594,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120061598252288,107.9056107959739,2.1657071182804666,,,,,20.783796,2.3609505,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120061600131456,107.8970638083789,2.1655789949724547,0.92402933643545,1.7080933636773146,-5.370626463430404,1.0173727,19.090458,3.1300678,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120061600429056,107.90307377367101,2.160138569596625,0.34824893545532587,0.3180595824431261,-1.2326337377226002,1.0373012,17.363485,0.9647045,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5197.0327,4.7716,-1.5131,1436.102,0.012,0.0098,0.0053
3115120061601064192,107.89457700170856,2.1618695002551562,0.1721623654554595,-2.479409449805663,-0.4560329208154447,1.1347336,18.31009,1.2959843,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4445.0312,5.0546,-2.6108,817.9659,0.0022,0.0017,9.0E-4
3115120095956545920,107.9035811063902,2.170221560193145,2.4508287802747573,0.39109556472811835,0.5814978307954041,0.98644656,20.54937,1.069788,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120095959854848,107.91688911585929,2.173471737848526,0.44628743271186716,-1.0372536886405872,4.8430577839671125,1.158561,16.90068,1.1496353,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5493.807,4.7,-3.5423,1094.2982,0.6161,0.5033,0.2788
3115120095959857536,107.90503952493233,2.1774844952845003,0.08162222271438611,-1.38659103027259,0.7249261878754122,1.0254788,18.364748,0.98921967,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,5148.3438,4.817,-2.4899,2065.2512,0.0203,0.0165,0.009
3115120095959862656,107.90233778695884,2.1727021408695846,0.4670149957786723,-0.18880305049953108,0.4607542309505818,1.0049001,14.165556,1.1749172,66.23027,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5786.683,3.4795,-0.0037,2271.191,0.9258,0.7548,0.4065
3115120095960167296,107.90829974436393,2.16765686133605,0.3393889609422369,-0.6102221870594159,-1.8218935724652252,1.0366277,17.13181,0.9449749,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5230.0156,4.6676,-1.3287,1475.6398,0.0146,0.012,0.0065
3115120130316339840,107.86272086279183,2.1474398461111237,0.679570137655731,-1.3958064934907897,-1.0000721942627335,0.99291396,19.455336,1.2745247,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120130319633920,107.86469284763803,2.1466849814498747,2.2862664244083977,7.470688762643573,-12.17771615635739,0.89177763,15.286701,1.6553183,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4381.507,4.5166,-0.0376,424.4378,0.5414,0.3995,0.2124
3115120130320541824,107.86495704522193,2.1621508513601206,2.1763606184602464,-0.14019057731653595,2.947241575337582,2.156189,19.622236,1.5176086,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120160380276480,107.87288811675306,2.1573558059539586,-0.9836762156501657,-1.5953153313743988,-1.271815917826577,0.9871722,19.483805,1.3814964,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115847865279037952,105.61782944101932,3.05201592846738,-0.06782505103245928,-1.555783432187907,0.28592641921763434,0.92597085,18.50032,1.3591576,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4350.5586,4.9771,-1.7492,995.3484,0.0109,0.0083,0.0045
3114757562063382400,106.35144671258632,1.8760044865119974,0.18198035708424964,0.04994051961079293,-1.9245577575814456,1.043362,17.118845,1.3940811,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4749.268,4.716,-0.6217,928.3096,0.5828,0.4511,0.2411
3114757562063382528,106.33995229647012,1.8760240661792698,0.2203422070339337,1.190780625413276,1.2130603444431918,1.0499984,17.424683,1.0266476,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4981.89,4.7985,-1.7731,1235.5648,0.0072,0.0058,0.0032
3114757562063383168,106.35460089314977,1.8771510919910213,0.5450111580749865,1.1512518581119455,3.59068503075985,1.2068204,18.562286,1.346859,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4302.708,5.1086,-2.2315,680.7577,0.0023,0.0017,9.0E-4
3114757562063385088,106.35028589041994,1.8782980169753472,0.15019353970131305,-0.7971289944680402,-0.6757774796027929,0.99158335,17.991796,1.1311913,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4808.712,4.9089,-2.2169,1224.8254,0.005,0.004,0.0022
3114757562063523072,106.34959121352716,1.8718422417189944,0.21368943159056716,-0.21483291631104576,-0.7826167462587215,0.9901356,17.647657,1.0099621,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5126.9424,4.7569,-3.6702,1511.4598,0.0376,0.0305,0.0168
3114757566354641408,106.34665119125457,1.868002551503801,0.9947443503228657,0.710796306795011,2.353534553188093,1.0572467,20.214514,1.6286831,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757566358366592,106.3472969358212,1.8754495904415847,,,,,21.230776,1.4985561,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757566359469440,106.34321284806137,1.8735471376925852,-0.1358104432758337,-0.20485707247340845,-0.012346139357833692,0.97177625,17.469515,1.4053555,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3114757596422347008,106.35934710883143,1.8896748249121231,0.5122799386796592,-0.0980770963072459,-1.8115845333385214,1.21199,11.847993,1.3105078,40.01195,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4957.1484,2.7376,-0.1825,1416.8326,0.5761,0.4513,0.2393
3114757600714355200,106.35592191270078,1.8910311455899538,0.9101309227025814,-1.2488230729751075,0.39202982173264517,0.9719308,19.760895,1.4617443,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757600714364928,106.3593430319093,1.8794294322213472,-0.2610810163288832,-1.7554458307373277,0.44223475739623,1.0487928,20.128325,2.5658398,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757600718096000,106.36223464765999,1.882934560013338,,,,,20.860626,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
