solution_id,source_id,pf,pf_error,p1_o,p1_o_error,epoch_g,epoch_g_error,epoch_bp,epoch_bp_error,epoch_rp,epoch_rp_error,epoch_rv,epoch_rv_error,int_average_g,int_average_g_error,int_average_bp,int_average_bp_error,int_average_rp,int_average_rp_error,average_rv,average_rv_error,peak_to_peak_g,peak_to_peak_g_error,peak_to_peak_bp,peak_to_peak_bp_error,peak_to_peak_rp,peak_to_peak_rp_error,peak_to_peak_rv,peak_to_peak_rv_error,metallicity,metallicity_error,r21_g,r21_g_error,r31_g,r31_g_error,phi21_g,phi21_g_error,phi31_g,phi31_g_error,num_clean_epochs_g,num_clean_epochs_bp,num_clean_epochs_rp,num_clean_epochs_rv,zp_mag_g,zp_mag_bp,zp_mag_rp,num_harmonics_for_p1_g,num_harmonics_for_p1_bp,num_harmonics_for_p1_rp,num_harmonics_for_p1_rv,reference_time_g,reference_time_bp,reference_time_rp,reference_time_rv,fund_freq1,fund_freq1_error,fund_freq2,fund_freq2_error,fund_freq1_harmonic_ampl_g,fund_freq1_harmonic_ampl_g_error,fund_freq1_harmonic_phase_g,fund_freq1_harmonic_phase_g_error,fund_freq1_harmonic_ampl_bp,fund_freq1_harmonic_ampl_bp_error,fund_freq1_harmonic_phase_bp,fund_freq1_harmonic_phase_bp_error,fund_freq1_harmonic_ampl_rp,fund_freq1_harmonic_ampl_rp_error,fund_freq1_harmonic_phase_rp,fund_freq1_harmonic_phase_rp_error,fund_freq1_harmonic_ampl_rv,fund_freq1_harmonic_ampl_rv_error,fund_freq1_harmonic_phase_rv,fund_freq1_harmonic_phase_rv_error,p2_o,p2_o_error,type_best_classification,type2_best_sub_classification,mode_best_classification,multi_mode_best_classification
375316653866487564,4659252373231018752,3.6477897166551725,2.9462177E-4,,,1686.0597360105965,4.1665812E-4,1686.0683262245684,2.7054586E-4,1686.0971988801293,5.4199377E-4,,,15.343842,0.016574526,15.583246,0.02082513,14.896827,0.0132657355,,,0.9537503,0.03598449,1.1640493,0.05648911,0.6829145,0.02871901,,,-0.24879873,0.31048298,0.46878728,0.06608557,,,4.230681,0.16496181,,,35,34,34,,15.384684,15.64562,14.916509,2,2,2,,1695.2448705171341,1695.2451849159622,1695.2452736467521,,0.2741386093157109,2.2141408E-5,,,"(0.37971932, 0.17800759, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.025152372, 0.02454024, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(6.039395, 3.7431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.08546658, 0.13743812, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.46678683, 0.21653561, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.017779734, 0.024097992, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(6.0499597, 3.6966305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.082799405, 0.17958592, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.26888368, 0.12640725, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.011273852, 0.012699932, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(5.894677, 3.7150302, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.060640134, 0.14773004, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)",,,,,,,DCEP,,FUNDAMENTAL,
375316653866487564,4659259584459299840,1.7987922181141063,2.8881428E-5,,,1691.2248777012935,4.084451E-5,1691.1926941847073,7.266471E-5,1691.3371285195065,2.664238E-4,,,17.06321,0.002958625,17.3871,0.007506951,16.459167,0.008615213,,,0.46494183,0.01248957,0.5771187,0.034022972,0.30296832,0.054291345,,,0.026234731,0.22722296,0.38483605,0.017194767,0.18366988,0.023607165,4.1333284,0.062400997,2.0689142,0.13883595,39,36,36,,17.072515,17.402039,16.46277,3,3,2,,1695.4952104270963,1695.4955247167622,1695.4956138938032,,0.5559285780368909,8.925996E-6,,,"(0.19247475, 0.07407123, 0.035351817, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.004096273, 0.004191419, 0.0045161657, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(5.0405107, 1.647979, 4.6240754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.025474321, 0.06425259, 0.11965705, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.23887338, 0.08575723, 0.054227095, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.010030005, 0.014673987, 0.01326736, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(5.1103554, 1.7408793, 5.0767174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0707205, 0.17055222, 0.27614838, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.1337848, 0.043985557, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.012698426, 0.01907772, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(4.846077, 1.1770972, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.1573707, 0.5056006, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)",,,,,,,DCEP,,FUNDAMENTAL,
375316653866487564,4659261203683762048,13.63971680544161,8.7066565E-4,,,1698.9841158875277,0.0012313072,1698.7408824056529,8.848208E-4,1699.8531255714959,0.0035246804,,,14.434162,0.0018151237,14.938089,0.0014894154,13.767758,0.0032955273,,,0.40428212,0.0064675133,0.5367009,0.008579877,0.317182,0.008168019,,,,,0.094978675,0.010200517,0.08067137,0.0136288805,4.0410624,0.13462314,1.5989608,0.12181768,36,39,38,,14.442092,14.951945,13.772488,4,4,2,,1737.3662789780403,1737.3666220369503,1737.3667079760253,,0.07331530516828962,4.6799446E-6,,,"(0.19507542, 0.018528007, 0.015737003, 0.008949102, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.002334069, 0.0018901741, 0.0025626475, 0.002504225, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(1.6311855, 1.0202479, 0.20933206, 0.4798095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.012701399, 0.15607369, 0.12520008, 0.21412455, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.25143272, 0.024797436, 0.019752054, 0.013977095, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.0023295977, 0.0020932036, 0.0021361934, 0.0024130258, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(1.7472333, 1.2656033, 0.36052632, 0.005525237, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.010777428, 0.10678881, 0.102209166, 0.13603635, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.15694071, 0.015096586, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.0047421674, 0.0028056258, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(1.4578542, 0.6083051, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.027177235, 0.46455744, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)",,,,,,,DCEP,,FUNDAMENTAL,
375316653866487564,6012986860456349952,,,0.6385218992623803,1.919724E-6,1705.9641106753825,2.7148994E-6,1705.9343271713878,3.0799267E-5,1705.9619339212925,2.5454197E-5,,,16.084194,5.403537E-4,16.563929,0.006597126,15.4129505,0.0025303988,,,0.15320218,0.0018455739,0.1890534,0.008586918,0.12873638,0.012364798,,,,,0.20122415,0.009881609,0.07395445,0.01023457,4.4258165,0.043416496,3.5450268,0.12807027,56,54,55,,16.08427,16.564384,15.412587,3,2,2,,1707.2903206601504,1707.2906349271389,1707.2907240626105,,1.5661169979529264,4.7085496E-6,,,"(0.07358241, 0.014806559, 0.0054417467, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(7.4071833E-4, 6.374701E-4, 7.740673E-4, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(3.2660558, 4.674743, 0.7768238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.016801223, 0.052921884, 0.14022331, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.07971938, 0.029173924, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.009058819, 0.012694902, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(3.5038507, 5.28479, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.22668293, 0.32362422, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.057884507, 0.015966346, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.0037553692, 0.0038613258, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(3.1731782, 5.137365, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.09658432, 0.36938384, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)",,,,,,,DCEP,,FIRST_OVERTONE,
375316653866487564,6014656949896899456,,,0.43360388958449914,1.0346754E-5,1706.753251803869,1.4632519E-5,1706.76877842464,1.58022E-5,1706.721927070425,2.8688753E-5,,,16.573755,0.0041852556,16.97985,0.009523239,15.94411,0.0056965086,,,0.35231274,0.00815959,0.41108933,0.024110824,0.26669797,0.013113924,,,,,0.14414543,0.0423548,,,5.9944,0.2157558,,,72,67,67,,16.579666,16.988323,15.94705,2,1,2,,1707.7171532504155,1707.7174683240114,1707.7175531835182,,2.3062523746229533,5.5032313E-5,,,"(0.17533714, 0.02527405, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.004743778, 0.007296743, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(4.3734074, 2.1748443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.13911787, 0.35150903, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.20554486, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.011910707, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(4.321486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.10342122, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.13115971, 0.029344894, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.006424621, 0.013398208, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(4.5951753, 2.6353633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.17690758, 0.7151124, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)",,,,,,,DCEP,,FIRST_OVERTONE,
375316653866487564,4249529466887856256,1.3528321428482915,3.0541072E-5,,,1756.299978722096,4.3191598E-5,1756.2813196371694,3.576625E-5,1756.3125670780153,3.8731127E-5,,,15.391388,0.0049411934,15.704736,0.009296434,14.868598,0.0044468017,,,0.68014,0.012686768,0.7738333,0.03420547,0.52503544,0.015045774,,,,,0.2282454,0.017686095,,,4.3579597,0.07073582,,,40,39,39,,15.415015,15.736865,14.882133,2,2,2,,1759.8538687613586,1759.8541834695648,1759.8542705526681,,0.7391900061559533,1.6687698E-5,,,"(0.31466216, 0.07182019, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.004742591, 0.005536579, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.515568, 5.389096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.059845727, 0.16129726, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.36639896, 0.07483451, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.010747935, 0.010757841, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.6755339, 5.4447703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.03921774, 0.20709029, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.24166946, 0.05522919, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.006018931, 0.0054796184, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.40235215, 5.430303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.059559308, 0.1336422, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)",,,,,,,T2CEP,BL_HER,NOT_APPLICABLE,
375316653866487564,2021422062898896256,,,0.7129415353032205,8.5818857E-7,1760.5441379809838,1.8257755E-5,1760.5373217558556,4.150234E-5,1760.541651658359,1.5313071E-5,,,17.231014,2.3752169E-4,18.845335,0.002660398,16.029222,4.6539798E-4,,,0.3299908,3.359064E-4,0.49049726,0.0037623707,0.3038223,6.581721E-4,,,,,0.27647486,0.028872518,,,3.9412959,0.1377287,,,75,71,68,,17.23559,18.84827,16.032492,2,2,2,,1762.6167043977764,1762.6170187384382,1762.6171076556604,,1.4026088507690717,2.5398353E-5,1.744623906969193,7.1520462E-6,"(0.14252633, 0.039404947, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.00426935, 0.0049693994, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(2.351455, 2.3610208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.09297098, 0.2157701, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.21397096, 0.048144978, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.01873678, 0.034671023, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(2.377818, 2.6682122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.214287, 1.6737281, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.12691225, 0.035159156, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.0054172757, 0.006179828, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(2.4031363, 2.3416615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.08468961, 0.17803176, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)",,,,,0.5731894398588327,2.349777E-6,DCEP,,MULTI,1O/2O
375316653866487564,2021441063833873280,,,1.9508261375920146,3.6017143E-5,1758.321192394196,5.0935934E-5,1758.2919327168268,0.0013004428,1758.3097212986402,9.785991E-5,,,17.58662,0.0015474985,19.57208,0.034190025,16.268457,0.0033306307,,,0.2946229,0.006302139,0.26766184,0.08162876,0.29741436,0.012356411,,,,,0.15478028,0.017938085,,,4.601117,0.14445606,,,65,56,62,,17.590134,19.575064,16.272114,2,1,2,,1762.6169115491737,1762.6172257941937,1762.6173151069347,,0.5126033431325363,9.463944E-6,,,"(0.14124125, 0.021861361, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.0023435836, 0.0024428049, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(4.159219, 0.3531839, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.028390355, 0.13873644, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.13383132, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.033861518, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(4.5074716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.5044907, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.14376533, 0.019628549, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.005621051, 0.003991216, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(4.210641, 0.5418198, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.06612924, 0.26946026, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)",,,,,,,DCEP,,FIRST_OVERTONE,
375316653866487564,2021445908555851264,2.985945209540304,4.608669E-5,,,1753.7958077301823,6.517642E-5,1756.6066577333982,0.00162465,1753.8621543660056,1.2634667E-4,,,17.376587,0.0012567746,19.036257,0.021969175,16.144768,0.0036145963,,,0.40958858,0.006099142,0.5330246,0.10325001,0.39856985,0.018509004,,,-0.09966012,0.22469264,0.4232642,0.012940443,0.21250659,0.013294656,4.426131,0.029115295,2.6775641,0.06476201,68,49,53,,17.382408,19.04756,16.149763,4,2,3,,1762.690938509403,1762.6912528837315,1762.6913416396496,,0.3349023273451,5.169063E-6,,,"(0.16016345, 0.067791454, 0.034035787, 0.018510256, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.0017754023, 0.0019499367, 0.0020795618, 0.0016928042, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(2.308406, 2.759758, 3.3195975, 3.6900682, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.021063158, 0.033880044, 0.06370718, 0.14581378, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.22022854, 0.087210424, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.025633004, 0.03077438, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(2.9389591, 4.1697965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.5551757, 1.4227941, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.14797024, 0.07097855, 0.032865915, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.005250454, 0.005192826, 0.0046492047, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(2.1807787, 2.6415267, 3.4818819, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.04359161, 0.08788747, 0.20499842, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)",,,,,,,DCEP,,FUNDAMENTAL,
375316653866487564,2021452922246742912,,,1.535967143652096,7.868985E-5,1759.078168632002,1.1128426E-4,1759.1999164224703,2.6477277E-4,1759.0581644848398,1.9060641E-4,,,17.495247,0.008821049,19.0859,0.08183493,16.145693,0.014437522,,,0.28160483,0.032575008,0.9451962,0.2249697,0.35059175,0.040395472,,,,,0.16371593,0.04837147,,,3.5876763,0.67368424,,,77,25,25,,17.498907,19.135862,16.151901,2,1,1,,1762.6907633538715,1762.6910775807473,1762.6911669250885,,0.6510555933001811,3.3354536E-5,,,"(0.1389031, 0.022740649, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.011197435, 0.009130611, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(5.2661347, 1.5535755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.082754366, 0.80795705, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.4725988, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.1254325, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(4.8551927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.46075043, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.17529598, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.018310433, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(5.436031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.27029747, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)",,,,,,,DCEP,,FIRST_OVERTONE,
